EMP_ID,AGE,GENDER,STATUS,EMPLOYMENT,SUFFICIENT_INCOME,SALARY,TO_DO_COMPLETED,DAILY_STRESS,CORE_CIRCLE,SUPPORTING_OTHERS,SOCIAL_NETWORK,ACHIEVEMENT,FLOW,DAILY_STEPS,SLEEP_HOURS,LOST_VACATION,PERSONAL_AWARDS,TIME_FOR_HOBBY,HEALTHY_DIET,WORK_LIFE_BALANCE_SCORE
2393,34,1,1,1,2,2,7,2,3,4,2,4,2,3,6,0,10,1,3,658.2
2394,34,1,1,1,2,2,1,3,6,0,3,0,1,2,7,3,0,0,1,581.7
2395,24,1,2,1,1,1,9,0,5,4,10,0,0,8,8,5,3,4,4,688.5
2396,52,1,3,0,1,1,3,4,3,2,3,2,4,5,8,10,3,3,1,585.9
2397,24,0,0,0,2,2,5,2,3,2,3,4,1,1,9,0,9,2,2,658.4
2398,34,1,0,1,2,2,7,1,1,1,7,8,1,10,7,0,4,2,3,704.0
2399,49,0,3,1,2,2,8,4,2,0,3,1,0,5,6,10,4,3,5,641.6
2400,34,0,2,1,2,2,4,4,4,8,10,2,5,6,9,0,2,5,4,678.1
2401,52,1,3,1,2,2,8,0,4,4,3,4,2,8,10,0,6,2,4,714.4
2402,34,0,3,0,1,0,1,4,7,3,2,1,1,2,6,5,4,2,3,583.2
2403,49,0,3,0,1,1,8,1,10,6,2,5,3,10,9,0,7,4,5,711.2
2404,52,0,3,0,2,2,2,3,7,4,10,2,2,3,6,5,3,1,2,639.5
2405,52,0,0,0,2,2,10,2,7,10,6,10,8,6,9,0,7,8,2,735.9
2406,49,1,2,1,2,2,1,2,3,3,7,2,1,1,7,1,10,0,1,634.2
2407,49,0,1,1,1,0,3,5,3,10,10,3,2,8,5,0,2,3,3,636.9
2408,34,0,1,1,2,2,3,4,2,4,10,1,3,6,6,0,3,0,3,662.2
2409,34,0,3,1,2,2,7,1,1,1,1,2,2,2,8,2,2,3,5,643.1
2410,34,1,3,1,2,2,7,2,6,2,6,3,3,5,7,10,6,2,1,626.5
2411,34,1,3,1,1,1,2,3,2,1,4,1,3,4,9,6,2,2,2,608.0
2412,49,1,2,1,2,2,4,2,7,7,10,10,1,6,7,0,10,2,5,723.6
2413,34,1,2,1,1,0,3,5,2,2,4,0,0,5,10,10,2,2,2,569.3
2414,34,1,3,1,2,2,6,4,8,7,7,6,8,5,6,7,7,7,4,694.3
2415,49,0,1,1,2,2,3,3,5,5,10,3,1,10,7,0,7,1,5,688.7
2416,49,0,1,1,2,2,7,4,3,4,5,7,3,5,9,6,7,4,5,667.7
2417,49,0,3,0,2,2,7,4,4,4,4,7,3,5,10,6,7,4,5,666.2
2418,34,1,2,1,1,0,3,5,1,2,0,1,1,5,7,9,0,1,2,580.6
2419,34,1,1,0,1,1,2,2,6,6,6,6,2,3,7,2,9,3,1,677.1
2420,52,0,0,0,2,2,7,1,5,10,8,5,7,5,7,0,9,3,3,740.4
2421,52,1,0,1,2,2,4,4,10,10,4,10,4,4,5,4,10,2,2,661.6
2422,34,1,2,1,2,2,8,2,4,2,10,3,4,2,8,0,6,1,5,714.5
2423,34,0,1,0,2,2,10,4,1,0,8,2,3,6,8,2,4,0,2,632.0
2424,52,0,1,1,2,2,7,2,9,2,10,3,2,2,8,10,3,1,2,649.9
2425,52,0,0,0,2,2,6,3,6,4,10,3,5,5,6,4,3,2,4,656.9
2426,34,1,2,0,1,1,8,2,4,2,10,3,4,2,8,0,6,1,5,714.5
2427,34,0,1,0,1,0,1,5,1,5,4,1,3,4,9,5,2,1,1,596.1
2428,52,0,1,0,2,2,8,2,4,9,10,9,8,4,7,1,10,8,5,752.1
2429,52,0,0,0,2,2,4,5,1,10,2,1,2,1,6,8,1,6,1,615.3
2430,49,0,0,1,2,2,8,4,5,7,10,7,4,7,6,10,10,2,5,710.0
2431,52,1,3,0,1,1,7,1,3,10,5,4,4,7,6,0,10,5,1,679.4
2432,52,1,3,0,1,1,5,1,3,4,4,1,2,7,6,5,10,1,5,659.0
2433,52,0,1,1,2,2,5,3,10,10,10,4,2,8,8,0,4,8,5,749.7
2434,49,0,3,1,2,2,9,2,7,7,4,3,3,7,8,0,4,2,2,690.0
2435,34,0,2,1,2,2,5,4,2,3,3,3,2,1,5,7,4,2,3,627.0
2436,52,0,1,1,2,2,9,2,8,8,3,2,2,2,8,0,5,1,5,666.9
2437,34,1,0,1,2,2,9,0,5,1,5,6,2,10,6,0,5,10,1,691.9
2438,49,1,2,1,2,2,9,2,6,5,5,8,7,10,8,0,7,7,5,731.4
2439,52,0,1,1,2,2,3,5,4,3,1,1,3,10,6,0,10,6,5,673.2
2440,52,0,0,1,2,2,9,5,3,10,10,10,5,10,6,0,1,0,0,681.7
2441,24,0,0,0,2,2,2,3,10,6,10,8,5,10,7,4,6,3,5,698.9
2442,34,0,2,1,2,2,9,1,4,1,10,10,9,10,5,0,4,2,1,684.9
2443,34,0,3,0,2,2,5,3,3,0,5,10,5,5,6,10,10,0,2,645.0
2444,24,1,1,0,1,1,8,4,9,7,8,10,2,5,5,0,4,10,4,712.8
2445,34,1,1,0,2,2,7,2,3,2,3,0,2,9,8,5,2,0,3,625.8
2446,34,1,3,1,2,2,5,3,9,4,4,4,2,5,7,4,8,3,3,675.8
2447,52,0,2,1,2,2,2,1,10,10,8,1,2,2,8,0,10,3,3,689.0
2448,34,1,2,1,1,0,7,3,4,3,6,3,5,6,7,0,6,2,0,648.8
2449,34,1,3,0,1,1,5,3,4,5,3,4,5,8,7,1,4,0,0,650.9
2450,49,0,0,1,1,0,5,4,1,0,1,1,0,1,6,10,3,0,2,550.7
2451,52,0,1,1,2,2,6,1,4,0,3,3,2,10,7,0,2,1,5,668.3
2452,34,1,0,1,2,2,10,3,3,7,10,4,5,9,6,0,6,8,3,695.1
2453,34,1,0,0,2,2,10,3,3,7,10,4,5,9,6,0,6,8,3,695.1
2454,34,1,1,0,1,1,9,4,3,2,6,5,3,6,9,2,4,5,2,664.5
2455,24,0,0,0,1,0,0,5,0,1,1,0,4,10,9,0,10,10,1,643.2
2456,52,1,1,0,2,2,5,1,6,3,2,3,4,5,6,5,10,5,2,653.5
2457,49,0,2,1,2,2,5,2,10,10,10,6,6,4,6,3,7,10,5,728.1
2458,34,1,1,0,2,2,2,4,0,1,4,2,0,6,9,0,2,0,3,635.6
2459,52,0,2,0,2,2,10,2,7,10,10,5,2,10,5,0,10,1,5,739.3
2460,34,0,1,0,2,2,3,3,5,10,10,3,2,3,6,5,5,6,3,663.3
2461,24,1,2,0,2,2,6,4,7,8,7,9,2,5,6,3,8,2,1,692.6
2462,34,0,1,0,1,0,7,3,4,4,5,2,1,9,8,0,4,2,3,641.1
2463,34,1,0,1,1,0,1,5,2,5,1,2,2,5,6,7,7,5,1,568.5
2464,49,1,2,0,2,2,5,0,5,3,7,2,2,7,8,0,6,4,2,671.3
2465,34,0,0,1,1,1,5,3,5,6,9,4,1,2,5,0,2,3,1,649.3
2466,49,0,2,1,2,2,7,2,6,7,6,4,7,2,8,4,5,4,4,668.6
2467,24,0,1,0,1,1,1,5,3,7,3,2,2,8,7,0,1,1,1,611.8
2468,24,0,3,1,1,0,4,5,0,0,3,2,3,5,10,0,3,0,3,599.9
2469,49,1,1,0,1,1,0,4,1,5,5,0,0,8,7,5,3,0,3,596.5
2470,34,1,2,1,2,2,8,4,5,3,2,5,5,3,9,0,4,7,1,684.3
2471,52,0,3,1,2,2,7,2,4,10,3,0,0,8,7,0,3,0,4,678.1
2472,34,1,1,1,2,2,6,3,6,3,5,3,2,8,7,0,3,2,1,669.6
2473,34,1,1,0,1,1,3,3,5,4,4,1,1,1,7,2,0,1,2,591.7
2474,49,0,2,1,2,2,8,2,5,5,2,2,2,6,8,0,3,2,3,681.3
2475,34,0,0,0,1,0,6,4,4,5,10,5,4,7,8,2,5,2,4,674.7
2476,24,1,0,0,1,0,5,2,9,5,5,8,5,6,6,2,4,6,3,669.0
2477,24,1,3,1,1,1,3,1,4,4,4,3,2,5,8,2,1,2,2,653.9
2478,52,0,1,0,2,2,6,3,6,10,5,2,5,5,9,0,10,1,4,706.8
2479,52,0,3,1,2,2,6,3,6,10,5,2,5,5,9,0,10,1,4,706.8
2480,49,1,1,1,1,0,3,3,5,5,3,3,3,5,7,0,3,0,3,609.5
2481,52,1,0,1,1,0,3,0,2,3,7,5,2,4,6,2,6,2,3,632.9
2482,52,1,0,0,1,1,3,0,2,3,7,5,2,4,6,2,6,2,3,632.9
2483,49,1,3,1,1,0,3,3,5,5,3,3,3,5,7,0,3,0,3,609.5
2484,49,1,3,0,1,1,9,4,9,10,8,6,2,4,7,5,5,7,5,679.0
2485,49,1,1,0,1,1,5,4,8,9,8,5,3,4,7,4,5,4,3,656.9
2486,49,0,1,0,2,2,5,3,7,6,10,0,0,3,8,6,2,1,3,629.7
2487,34,0,3,1,2,2,8,2,6,8,10,6,5,10,7,0,6,6,4,744.8
2488,34,1,1,1,1,1,3,2,3,3,10,5,2,10,8,10,10,1,2,660.0
2489,49,1,0,1,1,0,4,3,10,5,6,10,2,7,6,0,10,4,4,721.9
2490,34,0,1,1,2,2,6,3,10,10,4,7,1,5,5,0,10,2,5,714.5
2491,49,0,1,0,2,2,7,5,3,10,10,5,6,10,7,8,5,8,5,683.6
2492,52,0,1,0,1,0,10,5,10,2,3,2,2,3,8,3,3,2,4,626.3
2493,34,0,1,0,1,1,2,4,3,0,2,2,1,2,8,5,6,4,4,615.9
2494,52,0,1,0,2,2,10,2,10,10,10,5,2,9,7,0,10,5,5,758.2
2495,34,0,0,0,2,2,9,1,10,3,10,10,9,9,6,8,6,5,3,749.5
2496,49,0,2,0,2,2,5,2,7,5,7,3,4,6,7,0,6,1,5,693.0
2497,49,0,0,1,2,2,9,4,4,4,10,2,3,8,8,10,5,3,5,680.0
2498,49,0,0,0,2,2,9,4,4,4,10,2,3,8,8,10,5,3,5,680.0
2499,49,0,0,1,2,2,4,3,10,10,10,5,3,6,6,0,5,10,2,701.3
2500,52,0,1,0,2,2,8,1,2,2,6,4,2,9,7,0,5,2,5,686.8
2501,34,0,1,1,1,0,9,3,10,0,4,3,5,3,9,0,3,7,2,669.0
2502,49,0,0,1,2,2,5,1,2,4,8,1,8,6,7,0,3,1,2,647.1
2503,24,0,3,0,2,2,8,2,9,3,8,5,2,4,9,4,5,3,3,679.4
2504,49,0,1,0,1,1,5,2,2,6,5,1,3,1,8,0,5,6,3,629.3
2505,49,0,1,0,2,2,7,4,10,7,10,2,2,1,8,0,10,8,1,704.1
2506,52,0,1,1,2,2,8,2,5,10,8,8,6,7,7,0,5,5,2,710.2
2507,34,1,1,1,2,2,5,2,3,3,5,5,2,5,8,10,10,3,2,667.5
2508,52,0,3,1,2,2,10,5,8,6,1,1,1,7,8,5,8,1,5,671.3
2509,49,0,3,0,2,2,6,1,4,3,6,3,5,10,7,0,4,8,3,705.7
2510,34,0,1,0,2,2,7,2,10,2,3,1,5,10,7,0,1,2,5,678.5
2511,34,1,2,0,1,1,9,0,3,10,10,7,3,2,8,5,10,1,3,706.0
2512,49,1,3,0,1,1,2,5,2,0,8,2,1,3,5,6,2,0,0,586.6
2513,52,1,1,0,1,0,8,1,7,8,3,3,3,2,7,0,8,6,2,682.0
2514,34,1,0,0,1,1,8,2,7,10,6,7,1,2,8,0,10,3,1,704.3
2515,49,0,3,1,2,2,4,2,2,1,3,6,1,5,8,4,8,1,4,647.1
2516,49,1,0,1,2,2,1,4,2,1,10,1,0,4,4,1,1,0,2,584.9
2517,49,1,3,1,1,0,9,2,8,4,10,10,8,4,6,10,10,4,3,680.5
2518,49,0,2,1,1,0,1,4,8,4,9,1,1,2,4,10,4,2,1,613.4
2519,49,0,0,1,1,0,7,5,3,10,10,3,0,3,6,7,3,0,1,617.4
2520,34,1,3,0,1,0,7,1,4,0,5,7,3,1,8,0,6,6,1,661.6
2521,34,1,3,1,2,2,7,1,4,0,5,7,3,1,8,0,6,6,1,661.6
2522,34,0,3,0,2,2,10,3,2,10,10,0,2,5,7,10,2,0,5,640.1
2523,24,0,0,0,1,0,5,5,7,8,10,0,1,1,4,0,10,1,0,631.9
2524,49,0,2,1,2,2,3,4,4,7,2,2,3,3,7,7,8,2,3,619.3
2525,49,1,1,0,1,1,3,3,1,0,10,2,1,1,6,5,3,2,0,571.1
2526,49,1,0,1,2,2,7,1,10,8,10,2,1,5,8,0,10,0,3,693.0
2527,52,0,1,0,2,2,7,0,10,10,10,3,5,4,7,0,5,5,5,747.0
2528,52,1,1,0,1,0,1,1,1,0,5,0,0,3,8,3,0,0,1,602.5
2529,52,0,1,1,2,2,2,4,3,3,3,0,0,8,7,8,3,2,5,627.1
2530,34,0,2,1,1,0,8,1,6,10,6,4,5,2,5,0,9,10,1,713.9
2531,49,0,1,0,2,2,9,5,5,3,4,1,0,8,5,10,3,1,5,625.0
2532,34,0,2,1,1,1,8,1,6,10,6,4,5,2,5,0,9,10,1,713.9
2533,49,1,1,1,2,2,5,4,0,0,0,0,0,10,5,10,2,0,3,565.9
2534,52,1,1,0,1,1,5,2,8,10,6,5,4,3,8,10,10,8,2,696.0
2535,52,0,2,1,2,2,2,4,3,3,3,0,0,8,7,8,3,2,5,627.1
2536,52,0,3,0,2,2,2,4,3,3,3,0,0,8,7,8,3,2,5,627.1
2537,24,1,1,1,2,2,5,1,10,10,5,5,6,1,10,0,5,7,1,684.1
2538,49,0,0,1,2,2,7,3,5,8,10,3,2,6,6,6,8,1,1,679.2
2539,52,1,3,0,1,1,10,5,2,5,7,2,6,10,7,0,5,8,3,664.9
2540,34,0,1,0,2,2,2,1,1,4,2,1,1,1,6,3,1,0,1,584.7
2541,34,0,0,0,1,1,8,4,5,2,7,1,4,5,9,10,10,5,1,660.9
2542,49,0,1,0,2,2,3,4,4,2,5,2,0,2,6,7,3,0,3,598.5
2543,34,1,1,0,1,0,5,5,0,2,4,1,2,10,7,1,4,2,2,647.9
2544,24,0,1,1,1,1,3,4,5,5,10,6,4,3,6,2,5,5,2,663.3
2545,52,0,2,0,2,2,7,2,10,10,7,4,2,2,7,0,10,6,5,724.5
2546,49,1,1,0,1,1,10,5,4,10,10,10,1,3,10,0,7,10,3,708.3
2547,49,1,1,1,1,0,4,1,2,2,1,5,3,10,10,0,5,4,3,653.6
2548,49,0,3,0,2,2,10,3,7,7,7,6,7,8,9,0,5,7,4,739.7
2549,34,0,2,0,2,2,7,3,3,10,2,1,3,6,7,10,10,6,2,650.5
2550,52,0,0,1,2,2,9,5,3,5,3,3,2,10,6,2,10,6,4,678.3
2551,34,0,3,1,2,2,10,2,10,10,10,10,4,10,8,10,10,8,5,748.4
2552,24,0,2,1,2,2,3,4,3,5,10,5,4,5,5,2,4,2,2,624.4
2553,34,0,3,0,2,2,3,3,2,3,5,4,2,2,6,6,4,4,4,649.5
2554,49,1,0,0,1,1,6,3,7,4,8,1,8,3,7,8,10,1,5,675.4
2555,34,0,0,0,2,2,6,4,10,6,5,6,2,7,7,5,6,5,2,666.0
2556,34,0,0,1,2,2,0,2,4,10,10,3,5,6,7,10,3,8,2,667.5
2557,52,1,2,0,1,0,5,1,7,5,4,1,4,4,5,0,5,3,5,675.2
2558,49,0,1,0,2,2,9,4,10,3,10,2,1,10,8,1,3,1,2,680.4
2559,49,0,1,1,2,2,6,5,7,4,4,4,4,10,6,6,8,1,3,690.2
2560,34,0,0,0,2,2,4,5,8,9,5,8,2,4,6,6,10,1,3,638.0
2561,49,0,2,1,2,2,0,4,9,5,7,9,1,7,7,0,2,4,3,659.2
2562,49,0,2,1,1,0,4,3,4,2,2,0,5,2,8,0,3,5,1,648.2
2563,52,0,0,0,2,2,8,1,5,2,3,4,3,10,8,0,2,1,2,694.0
2564,34,1,0,1,1,1,2,4,1,2,7,1,3,4,5,0,3,3,1,598.7
2565,34,0,3,1,2,2,9,3,5,4,10,5,1,7,8,0,8,2,5,708.7
2566,52,0,0,1,2,2,5,3,8,5,8,5,4,6,6,0,10,2,3,694.5
2567,34,0,1,0,1,1,4,4,10,3,4,2,3,3,7,1,6,2,1,595.5
2568,52,0,1,0,1,1,7,2,9,10,10,9,8,3,8,9,10,8,5,723.2
2569,24,0,3,1,2,2,6,4,7,5,4,3,5,9,10,10,3,2,1,644.9
2570,49,0,3,0,2,2,8,2,7,10,10,8,2,7,7,0,10,7,4,735.7
2571,52,0,0,1,2,2,8,2,7,5,10,3,10,6,8,0,4,1,4,710.2
2572,34,0,1,1,1,1,0,5,8,1,2,1,1,1,9,0,3,0,1,547.9
2573,24,1,2,1,2,2,5,3,3,4,7,9,3,9,2,8,3,2,5,673.9
2574,52,0,1,1,2,2,10,0,2,2,3,0,2,6,5,0,4,3,2,653.5
2575,52,0,2,0,2,2,8,2,7,5,10,3,10,6,8,0,4,1,4,710.2
2576,49,0,1,1,1,1,7,2,6,4,4,5,4,8,8,7,10,1,2,649.4
2577,49,0,1,0,1,1,8,3,4,3,4,4,4,7,8,7,10,1,3,647.5
2578,49,1,3,1,1,1,4,2,2,2,2,4,1,1,8,0,6,5,1,595.3
2579,49,0,0,0,1,0,7,2,4,7,2,5,3,1,6,1,5,2,3,657.8
2580,24,0,1,1,1,0,1,5,3,4,2,2,3,4,7,8,8,0,2,568.5
2581,34,1,2,1,2,2,3,3,6,2,3,2,2,3,6,0,2,0,2,653.1
2582,34,1,0,0,1,1,9,4,10,8,10,5,4,10,6,2,7,6,1,697.0
2583,34,0,3,1,2,2,8,3,10,6,10,7,6,10,5,3,10,8,1,710.4
2584,24,0,1,1,1,0,1,5,3,3,3,4,1,5,8,10,10,0,1,606.3
2585,34,1,1,0,1,0,1,4,5,1,1,3,0,3,10,0,4,0,1,606.3
2586,34,1,0,1,1,1,9,4,10,8,10,5,4,10,6,2,7,6,1,697.0
2587,52,0,0,0,2,2,4,3,4,10,10,2,1,8,7,4,5,1,5,656.0
2588,49,1,3,1,2,2,6,3,1,8,10,3,6,10,6,4,3,6,5,674.9
2589,34,0,2,1,1,1,1,5,1,4,10,3,0,6,4,10,4,0,0,556.4
2590,34,1,0,0,1,1,4,4,10,3,9,1,2,10,8,0,4,1,5,677.0
2591,49,0,0,1,2,2,6,2,10,10,10,5,3,5,8,0,5,4,5,735.5
2592,34,1,2,1,1,1,4,1,3,10,10,7,3,8,7,0,7,4,1,681.5
2593,34,1,2,0,1,1,8,3,3,2,6,4,1,6,6,3,6,5,1,655.4
2594,34,1,1,0,1,0,5,5,3,0,5,2,2,8,5,0,1,2,5,630.1
2595,49,0,0,1,2,2,6,3,4,10,2,3,3,8,5,0,5,1,1,667.5
2596,52,0,2,1,1,1,7,5,6,10,10,6,1,6,8,0,10,3,5,717.0
2597,49,1,1,0,1,0,8,4,5,3,1,2,0,3,8,0,10,0,3,639.9
2598,52,0,3,1,2,2,5,0,10,6,5,1,2,5,6,0,3,1,5,697.7
2599,34,0,1,1,2,2,6,5,1,2,6,3,3,6,6,6,3,1,1,602.7
2600,49,1,1,0,1,1,6,3,6,5,10,2,0,8,7,0,4,0,4,652.6
2601,34,0,3,0,2,2,6,3,4,10,10,7,1,7,7,5,8,2,4,684.7
2602,52,0,3,1,2,2,2,3,3,5,2,1,1,3,5,0,2,0,1,598.5
2603,34,1,3,1,2,2,0,3,2,1,5,0,1,5,7,0,6,0,0,589.1
2604,52,0,2,1,2,2,10,0,2,2,4,2,1,5,9,0,7,4,2,679.6
2605,52,0,3,0,2,2,1,0,0,0,1,0,0,6,10,0,4,0,0,600.1
2606,49,1,0,0,1,1,2,5,2,10,10,1,2,2,6,0,2,2,3,629.1
2607,49,1,2,0,1,0,2,5,2,5,4,1,2,2,6,0,2,2,3,595.1
2608,34,1,1,0,1,0,3,3,10,5,2,3,2,5,6,2,10,1,3,672.2
2609,49,0,0,0,2,2,8,2,5,5,4,3,3,1,7,1,10,1,3,703.9
2610,49,0,1,1,2,2,4,3,6,1,9,4,2,5,7,10,5,0,0,623.1
2611,49,1,2,1,1,1,5,2,5,10,10,1,3,5,6,5,2,1,1,616.1
2612,52,0,2,0,2,2,3,5,10,10,10,2,2,1,9,0,10,2,2,687.3
2613,49,1,3,1,2,2,8,4,6,3,1,2,0,3,8,0,10,0,3,629.7
2614,34,0,3,1,2,2,3,3,6,2,5,1,2,3,7,0,3,1,2,605.7
2615,52,0,0,1,2,2,8,1,10,10,3,2,3,10,5,0,4,3,5,741.0
2616,24,1,0,1,2,2,6,2,1,0,10,2,0,3,6,5,0,0,2,624.2
2617,49,0,1,0,1,1,5,5,0,2,5,3,3,8,6,0,5,2,4,618.4
2618,34,0,2,0,1,0,10,1,5,10,10,7,4,10,7,0,10,6,3,744.8
2619,24,0,3,1,2,2,9,1,10,10,10,5,4,5,8,0,9,10,2,755.9
2620,34,0,3,1,2,2,7,3,8,10,10,4,1,10,6,5,2,2,5,717.4
2621,34,0,0,0,2,2,7,2,3,9,10,5,5,2,5,5,4,1,3,674.8
2622,52,0,0,0,2,2,5,3,10,10,10,10,6,4,6,0,6,0,3,712.8
2623,52,1,3,1,1,0,2,5,1,1,2,0,0,1,10,0,4,0,1,560.0
2624,52,1,0,1,2,2,7,2,4,5,10,6,4,3,7,0,5,1,3,700.9
2625,49,0,3,0,2,2,6,3,4,10,10,4,1,4,6,0,8,3,4,702.6
2626,34,0,1,1,2,2,3,5,4,2,4,3,0,4,7,4,6,0,2,612.7
2627,52,1,2,0,1,1,7,3,5,3,5,2,2,4,8,4,3,3,2,663.9
2628,49,1,2,1,2,2,8,1,8,10,10,2,4,6,6,0,10,4,5,730.2
2629,34,1,3,0,1,0,8,4,6,2,8,2,3,5,8,0,7,1,2,667.5
2630,34,0,1,0,2,2,7,2,10,4,6,4,2,4,8,0,10,3,5,713.2
2631,34,0,0,1,1,1,7,4,3,4,5,6,5,9,9,0,7,4,5,670.2
2632,24,0,1,1,1,1,4,2,2,2,6,5,4,7,6,8,5,7,0,635.2
2633,52,0,2,1,2,2,1,5,5,7,7,2,2,5,5,0,2,5,5,641.4
2634,24,0,0,0,2,2,5,2,10,5,10,10,3,8,8,8,5,2,3,673.2
2635,49,0,1,1,2,2,9,1,4,3,8,1,2,9,7,0,3,4,4,686.8
2636,52,0,0,0,2,2,7,4,3,3,5,3,1,2,7,3,5,2,4,632.7
2637,34,0,3,0,1,0,4,2,2,3,4,2,5,4,10,3,2,3,2,633.7
2638,24,0,1,0,2,2,4,3,10,10,10,10,2,8,7,2,5,3,2,703.6
2639,49,1,3,1,2,2,1,4,8,6,8,1,5,4,7,7,10,1,2,646.7
2640,49,0,0,0,2,2,7,5,10,10,10,5,5,10,7,0,10,3,3,698.9
2641,24,0,0,0,2,2,10,5,2,6,10,8,5,7,7,10,7,4,1,684.7
2642,34,0,3,1,1,1,0,5,10,10,6,4,1,10,7,10,3,1,2,646.2
2643,52,1,3,1,2,2,10,3,2,2,1,3,3,1,10,0,5,1,5,641.6
2644,52,1,2,0,1,1,8,3,5,5,10,7,7,7,7,6,8,6,2,681.3
2645,52,1,2,0,1,0,8,3,5,5,10,7,7,7,7,6,8,6,2,681.3
2646,49,1,1,0,1,1,5,4,3,5,4,4,2,6,7,7,5,2,4,604.6
2647,49,0,0,1,2,2,8,3,10,10,10,5,5,10,7,10,10,8,5,763.5
2648,52,0,3,1,1,0,5,5,3,10,9,5,2,10,7,1,3,7,1,658.1
2649,34,0,1,1,1,1,4,3,5,10,10,0,8,9,7,10,9,10,5,661.3
2650,34,0,3,1,2,2,7,3,6,3,4,4,3,5,7,0,3,4,2,636.7
2651,24,1,0,0,1,1,2,4,8,0,10,1,0,10,8,4,3,0,0,609.0
2652,34,0,3,1,2,2,2,5,1,10,7,10,2,6,8,10,10,1,4,660.9
2653,34,0,1,0,2,2,5,3,2,2,6,1,1,6,6,10,3,1,4,614.6
2654,49,0,0,1,2,2,6,4,8,4,4,1,2,4,8,5,6,1,3,650.3
2655,34,0,2,1,2,2,3,1,3,10,3,0,3,1,10,0,2,2,2,653.5
2656,49,1,2,0,1,1,5,4,10,2,10,0,4,10,6,0,4,1,4,680.0
2657,49,1,0,1,2,2,5,4,10,2,10,2,3,10,6,0,4,3,4,683.4
2658,52,0,3,0,1,1,4,3,2,0,5,3,0,8,7,0,2,1,4,627.1
2659,52,1,0,0,1,1,7,3,5,2,5,2,5,2,7,10,3,5,2,631.0
2660,34,0,2,0,1,0,1,3,2,3,8,2,1,3,8,1,6,4,3,645.0
2661,49,0,3,1,2,2,5,2,10,2,10,5,4,1,6,7,10,1,5,700.3
2662,52,0,3,0,2,2,8,5,1,3,6,0,10,1,5,0,4,2,2,645.7
2663,34,0,0,0,2,2,10,1,10,10,10,10,5,10,8,10,10,2,5,760.3
2664,34,0,3,1,1,0,4,4,10,3,4,2,3,3,7,1,6,2,1,595.5
2665,52,0,1,0,2,2,9,0,10,6,6,5,1,8,9,0,5,1,5,744.8
2666,34,0,1,0,2,2,6,2,7,5,7,4,2,2,8,4,5,2,0,632.9
2667,34,0,2,0,2,2,8,3,6,8,10,8,4,7,7,2,10,4,4,715.3
2668,24,0,2,1,1,0,6,1,10,10,5,4,1,2,8,3,10,2,1,660.1
2669,24,0,0,1,1,0,6,1,10,10,5,4,1,2,8,3,10,2,1,660.1
2670,49,1,0,1,2,2,9,2,7,5,10,8,1,7,6,0,10,1,3,708.3
2671,49,1,2,0,1,1,9,2,7,5,10,8,1,7,6,0,10,1,3,708.3
2672,49,0,1,1,2,2,3,3,4,5,8,2,0,5,7,5,6,1,5,616.3
2673,52,1,1,0,1,1,8,1,4,3,4,3,2,4,7,10,5,2,4,638.2
2674,49,1,1,1,2,2,2,4,3,6,1,2,9,2,6,5,3,8,0,651.2
2675,49,1,1,0,1,0,6,2,3,1,5,5,6,1,6,0,1,8,2,668.0
2676,52,0,3,1,2,2,3,4,1,2,3,0,1,1,4,10,3,0,0,552.0
2677,34,0,3,0,1,0,3,5,7,4,5,3,3,6,5,5,5,2,2,605.9
2678,34,0,2,1,1,1,3,5,7,4,5,3,3,6,5,5,5,2,2,605.9
2679,34,0,2,1,1,1,5,3,10,5,5,4,1,8,9,0,5,3,2,704.0
2680,24,0,0,0,2,2,8,2,5,10,10,10,7,7,8,0,7,8,0,759.7
2681,34,1,0,0,1,0,4,4,6,4,2,1,3,5,6,0,2,2,1,638.2
2682,52,1,3,0,1,1,9,0,6,5,2,10,1,2,8,0,10,3,3,711.1
2683,52,1,1,0,1,1,3,1,0,0,10,0,4,4,7,10,10,2,2,645.0
2684,49,0,0,1,1,0,8,4,8,5,3,2,3,4,8,0,5,3,4,663.9
2685,49,0,2,0,2,2,3,4,4,9,5,10,0,3,8,10,1,3,2,658.6
2686,24,1,3,0,1,0,2,1,4,0,7,1,1,4,7,2,1,2,3,631.4
2687,34,1,2,0,1,1,1,5,0,0,0,0,0,1,10,0,1,0,0,544.7
2688,49,0,3,1,2,2,5,1,4,1,3,2,4,8,8,0,2,0,2,620.5
2689,52,0,3,1,2,2,4,5,8,10,10,4,1,2,8,2,3,1,2,629.5
2690,52,0,1,0,1,0,6,4,5,2,10,10,2,3,7,0,10,0,2,643.1
2691,34,1,0,0,1,1,1,5,10,5,3,2,0,3,6,0,5,1,3,656.5
2692,34,1,0,1,2,2,2,4,8,2,2,2,1,3,6,2,5,2,3,665.0
2693,34,0,0,1,2,2,5,3,3,8,6,3,4,2,6,7,5,8,5,671.6
2694,52,1,1,1,2,2,3,1,4,5,2,3,0,3,6,0,5,1,3,648.0
2695,52,0,3,1,1,1,5,1,10,10,10,1,2,2,6,10,3,6,2,639.3
2696,34,0,0,1,1,0,8,4,3,5,10,4,1,9,6,8,7,3,3,616.9
2697,34,0,1,1,2,2,8,2,10,3,3,6,2,8,7,0,10,2,3,700.2
2698,49,1,1,0,1,1,7,3,6,2,5,7,6,9,6,0,7,9,2,701.9
